rectype,issueid,project_owner,project_name,actor,time,text,action,title,clean_text
rectype,issueid,project_owner,project_name,actor,time,text,action,title,text
issue_title,1091,nilearn,nilearn,GaelVaroquaux,2016-04-22 08:13:33,"For promotional reasons (ie tweets), it would be great to have a version of our nilearn with a tagline below it saying ""Easier machine learning for neuroimaging"". This should be done by first creating a new version of our SVG (https://github.com/nilearn/nilearn/blob/master/doc/logos/scikit-learn-logo.svg) with the tagline, and then exporting it to PNG.
",start issue,Make a nilearn logo with a tag line,for promot reason ie tweet would great version nilearn taglin say easier machin learn neuroimag thi done first creat new version svg taglin export png
issue_closed,1091,nilearn,nilearn,AlexandreAbraham,2016-06-08 07:37:29,,closed issue,Make a nilearn logo with a tag line,
issue_comment,1091,nilearn,nilearn,GaelVaroquaux,2016-04-22 08:39:58,"Totally! Dude you're fast.
",,,total dude your fast
issue_comment,1091,nilearn,nilearn,GaelVaroquaux,2016-04-22 08:47:05,"> ""never more than 2 fonts in a logo"".

+1
",,,1
issue_comment,1091,nilearn,nilearn,GaelVaroquaux,2016-04-22 08:56:27,"Better for the fonts, but I would stick to black for the colors.
",,,better font I would stick black color
issue_comment,1091,nilearn,nilearn,GaelVaroquaux,2016-04-22 09:02:58,":+1: 

I am loosing connection (boarding my plane), so this counts as a :+1: for a PR. Thanks!
",,,1 I loos connect board plane count 1 PR thank
issue_comment,1091,nilearn,nilearn,AlexandreAbraham,2016-04-22 08:31:00,"Somehting like this?
![nilearn_logo_tagline](https://cloud.githubusercontent.com/assets/1647301/14736125/4cbb865c-0875-11e6-865b-319241809107.png)
",,,someht like nilearnlogotaglin
issue_comment,1091,nilearn,nilearn,AlexandreAbraham,2016-04-22 08:46:08,"Give me 2 minutes to polish it because it breaks some basic design rules like ""never more than 2 fonts in a logo"".
",,,give 2 minut polish break basic design rule like never 2 font logo
issue_comment,1091,nilearn,nilearn,AlexandreAbraham,2016-04-22 08:54:08,"I don't have the cursive ""learn"" font so I went for the Helvetica used for the ""ni"" (well, not Helvetica exactly but its free counterpart ""Liberation""). Also added some colors.

![nilearn_logo_tagline](https://cloud.githubusercontent.com/assets/1647301/14736659/85e90906-0878-11e6-8861-0d358b0da3dd.png)
",,,I dont cursiv learn font I went helvetica use ni well helvetica exactli free counterpart liber also ad color nilearnlogotaglin
issue_comment,1091,nilearn,nilearn,AlexandreAbraham,2016-04-22 08:58:48,"![nilearn_logo_tagline](https://cloud.githubusercontent.com/assets/1647301/14736819/2a637c6e-0879-11e6-9ffa-50718858fe52.png)
",,,nilearnlogotaglin
issue_comment,1091,nilearn,nilearn,AlexandreAbraham,2016-06-08 07:37:29,"Pushed in 2fc69457257c65b7210b6c65563a783a18017c66
",,,push 2fc69457257c65b7210b6c65563a783a18017c66
